"range","nsample","dsample","scenario","baseline_surface_inter","baseline_test_inter","baseline_random_inter","baseline_spatial_inter","baseline_AOA_inter","baseline_surface_extra","baseline_test_extra","baseline_spatial_extra","baseline_AOA_extra","baseline_impfeat","baseline_mtry","coord_surface_inter","coord_test_inter","coord_random_inter","coord_spatial_inter","coord_AOA_inter","coord_surface_extra","coord_test_extra","coord_spatial_extra","coord_AOA_extra","coord_impfeat","coord_mtry","EDF_surface_inter","EDF_test_inter","EDF_random_inter","EDF_spatial_inter","EDF_AOA_inter","EDF_surface_extra","EDF_test_extra","EDF_spatial_extra","EDF_AOA_extra","EDF_impfeat","EDF_mtry","RFsp_surface_inter","RFsp_test_inter","RFsp_random_inter","RFsp_spatial_inter","RFsp_AOA_inter","RFsp_surface_extra","RFsp_test_extra","RFsp_spatial_extra","RFsp_AOA_extra","RFsp_impfeat","RFsp_mtry","RFGLS_surface_inter","RFGLS_surface_extra"
10,200,"sregular","proxyonly",2.1514093381656,NA,NA,NA,NA,2.25530170345344,NA,NA,NA,NA,NA,2.06418144895672,1.90453254089288,2.3875674876284,2.46247752967158,99.5,2.59552361898932,2.73491155171454,2.44604813026721,0,0,2,2.03352620067421,1.83680776132187,2.3932782872338,2.37751022971134,98.91,2.29669500668737,2.45051059454826,2.37419511421975,0,0,3,1.99450062173594,1.84513492797812,2.38212916007541,2.3530173286903,99.53,2.26439525155688,2.44135217275491,2.3394443864265,0,0,148,1.96117437960431,2.25529533872267
10,200,"random","proxyonly",2.16381287991876,NA,NA,NA,NA,2.26456035709447,NA,NA,NA,NA,NA,2.11440217372195,1.8454156972384,2.13696947833902,2.15095993494738,99.28,2.40010748830386,2.51833177086886,2.18213632999384,0,0,2,2.0850744450575,1.86631053923574,2.12833838562188,2.13901046359664,99.17,2.2629056246795,2.46559372358666,2.18433499143742,0,0,2,2.05247978980582,1.88036702195509,2.17099442663155,2.12122173296351,99.06,2.66526181282803,2.83142261280306,2.16641384095444,0,0,148,2.00076462172687,2.26501362119477
10,200,"wclust","proxyonly",2.1524338067075,NA,NA,NA,NA,2.25565341756403,NA,NA,NA,NA,NA,2.11249916869077,2.00311577859015,1.99213488737839,2.32597625137607,59.46,2.50555388315473,2.66489796190792,2.53772032136308,0,0,2,2.09741055689749,2.00890903002672,2.01022635276731,2.27145508741744,60.04,2.30944660371075,2.48671244637326,2.47034270729633,0,0,3,2.07770460181113,1.93921930533105,2.00910939804373,2.39397130359919,67.39,2.2744424835621,2.44926746916087,2.63855433799936,0,0,144,2.0058135941403,2.25546079280573
10,200,"sclust","proxyonly",2.16320248183266,NA,NA,NA,NA,2.26944635206562,NA,NA,NA,NA,NA,2.36753792368738,2.20492722432942,1.62403453150004,2.24743330558291,16.67,2.91989806268236,3.05933306758816,2.09750282331847,0,0,2,2.36438373031146,2.31167159970312,1.59636778675944,2.21882636336748,14.17,2.63805961792489,2.75305568051481,1.99935869694728,0,0,2,2.36033555571769,2.27552974066484,1.60989294811346,2.13136320723821,16.06,2.82730454619931,2.95890797636203,2.30981331215599,0,0,48,2.08471362923421,2.25990891279978
10,200,"sregular","proxyonly",2.20447366964836,NA,NA,NA,NA,2.2436847502569,NA,NA,NA,NA,NA,2.11973264050981,2.11767388580414,2.51665616847197,2.45668221471192,99.91,2.84826482933252,2.78821796543154,2.67721146123295,0,0,2,2.09664793841101,2.06953356050595,2.40305706498377,2.38752026324628,99.92,2.90772444228622,2.86381005949164,2.58506710559528,0,0,2,2.08280932289277,2.13407233057106,2.42452116321313,2.3191026109799,99.68,3.62998487651963,3.49860110717145,2.38437712258896,0,0,148,1.97349514589168,2.24456831210423
10,200,"random","proxyonly",2.20646065279109,NA,NA,NA,NA,2.24799712073424,NA,NA,NA,NA,NA,2.16106854161316,2.18470443827832,2.30213574509852,2.32739768116247,99.65,2.35184082520694,2.44355020525963,2.66573378836997,0,0,2,2.09126094207091,2.0593461752303,2.23394591547194,2.25341274594857,99.39,2.25915924474399,2.34201691342939,2.638155609221,0,0,3,2.06321531390501,1.99936185263547,2.1142149661707,2.15053988367478,99.06,2.30131343909113,2.35523136514875,2.50711717786705,0,0,2,1.98759006485429,2.24016888843829
10,200,"wclust","proxyonly",2.21250411930865,NA,NA,NA,NA,2.2583543684007,NA,NA,NA,NA,NA,2.35864078018047,2.32245650267198,2.03388100723179,2.42493287978328,53.29,2.32347411741433,2.31140336795801,2.63840829696419,0,0,2,2.2886675722447,2.29979801378378,1.93590559938041,2.30061174093641,53.87,2.4024255442551,2.39584033106987,2.40682048858918,0,0,2,2.17762725381051,2.19200657586062,1.9031710169421,2.35541534202755,61.36,2.47703053023322,2.47387374291402,2.59782947994649,0,0,50,2.12285518558095,2.26845379194624
10,200,"sclust","proxyonly",2.21786482237369,NA,NA,NA,NA,2.23859682827671,NA,NA,NA,NA,NA,2.71934327197334,2.73576851856822,1.95944448216314,2.33352234149029,13.31,3.25446890383475,3.64402220554384,2.25061687964111,0,0,2,2.5778655464925,2.62940063490722,1.93930453862263,2.3635341964728,16.39,2.94729601210009,3.23590822515913,2.44874731904229,0,0,4,2.1995513905041,2.1682147393511,1.89549310933015,2.44471356218812,14.65,2.31681837840551,2.49301353498656,2.39767492966361,0,0,133,2.14281280920839,2.23471413019087
10,200,"sregular","proxyonly",2.30038132944096,NA,NA,NA,NA,2.27273168602699,NA,NA,NA,NA,NA,2.24875511034041,2.10577585661245,2.41365680384885,2.47926871812847,100,2.70374341811973,2.41821074092306,2.70394227123657,0,0,2,2.16291863836045,1.99586973941549,2.26902423570444,2.39946771369767,100,2.73668398034778,2.65676128413469,2.55897989722642,0,0,2,2.14571728305349,1.98637702106302,2.31126916416594,2.40733667826203,99.88,2.3124855749428,2.32907401251584,2.4195973885525,0,0,2,2.09077287136373,2.27484811783408
10,200,"random","proxyonly",2.29300589136848,NA,NA,NA,NA,2.3001728013214,NA,NA,NA,NA,NA,2.1828868807075,2.23550571511275,2.34648882561421,2.32440849475562,99.18,2.65057563156207,2.47384295332748,2.86589699897797,0,0,2,2.15514260222141,2.23695477730679,2.2737551257412,2.2903036207989,99.01,3.52605285216786,3.42766960078242,2.64405501332131,0,0,3,2.13394732421916,2.06507305897542,2.29192326117594,2.30647128543718,99.01,3.08434748416787,2.99878583942301,2.72713399237689,0,0,150,2.03494302033498,2.30271925174288
10,200,"wclust","proxyonly",2.29620926991386,NA,NA,NA,NA,2.27833134905557,NA,NA,NA,NA,NA,2.2898545539444,2.3939620946474,2.08801194094425,2.5284765601609,50.23,2.3668558531789,2.30447859727671,2.32688738222243,0,0,2,2.22834057819902,2.3028989652005,2.06937238771246,2.29253904373089,47.03,2.28521942905842,2.2632009175335,2.3470929616311,0,0,3,2.17777159863404,2.17564747991125,2.06034442751685,2.29065583885529,52.99,2.29285010655873,2.26957814742752,2.5023843280336,0,0,51,2.12361295766764,2.29811298993924
10,200,"sclust","proxyonly",2.31080494931837,NA,NA,NA,NA,2.26710426785105,NA,NA,NA,NA,NA,2.61613122003034,2.50954739148436,1.7274952839474,2.72445768890477,16.44,2.54076663509682,2.53428668577181,2.70581468762213,0,0,2,2.46579405999959,2.36734214972365,1.67303408865023,2.39865094986,12.56,2.35928963228057,2.38487554784038,2.40716371656729,0,0,3,2.26806913267443,2.19834292762308,1.63430267926726,2.43841560201799,15.61,2.29905209965942,2.27380724631378,2.28579594759032,0,0,180,2.20154379297931,2.27029027689256
10,200,"sregular","proxyonly",2.1595521215174,NA,NA,NA,NA,2.296390641843,NA,NA,NA,NA,NA,2.08510867587344,2.20503975496254,2.21675822281828,2.19765243674193,100,2.47659074341232,2.654113666241,2.21498344650551,0,0,2,2.092849266225,2.15864211111424,2.14669666972313,2.11934965792555,100,2.32767410435425,2.59689716448751,2.25053020279195,0,0,4,2.04008962194706,2.1275415406094,2.14566260221332,2.13706382842776,99.96,2.30977789420811,2.56461877394875,2.1276597526692,0,0,2,1.98799274470978,2.2959468755782
10,200,"random","proxyonly",2.1649096860113,NA,NA,NA,NA,2.3120051002181,NA,NA,NA,NA,NA,2.10818594561516,2.15543743654365,2.32572120108127,2.25189668809326,98.8,2.58257317898297,2.78789758049291,2.64717878799912,0,0,2,2.11687542274396,2.16970811770026,2.26154380305515,2.186609281493,99.69,2.33367838562708,2.56124390244755,2.52849713797536,0,0,4,2.04034706507017,2.1650839213974,2.09910724663364,2.10357767902551,98.85,2.29235332544698,2.5528254093281,2.42674467642766,0,0,199,1.9789088578786,2.29559513124596
10,200,"wclust","proxyonly",2.15992048840782,NA,NA,NA,NA,2.29148615119377,NA,NA,NA,NA,NA,2.14717719089276,2.1746493794254,2.04740091745011,2.16340170335594,64.71,2.96722806663226,3.23169334394932,2.45300834504311,0,0,2,2.14710700605021,2.13652792294376,2.01363552403385,2.16796238290704,64.68,2.43522904967047,2.69439745238711,2.25628221992722,0,0,2,2.14447516934352,2.18609381416183,2.00771823040501,2.18460077862916,62.63,2.29117474849434,2.54832914825003,2.31101456253353,0,0,2,2.03039903545769,2.2888676325411
10,200,"sclust","proxyonly",2.16796302395936,NA,NA,NA,NA,2.28730640670672,NA,NA,NA,NA,NA,2.48200613386672,2.45869577524507,1.98080685181262,3.06796213152157,17.88,2.45824108808131,2.59385843498547,3.42347163349101,0,0,2,2.40154422336166,2.44869389658887,1.93921872830646,2.9386420085817,14.19,2.44382121937447,2.62615029631916,3.26714229440579,0,0,3,2.22246471898686,2.15158519562111,1.94160064812189,2.70679288878232,14.03,2.39928251144564,2.64303504053855,2.70548160056106,0,0,2,2.11200900371096,2.30446742850345
10,200,"sregular","proxyonly",2.36073164113233,NA,NA,NA,NA,2.23909092758399,NA,NA,NA,NA,NA,2.25527717709782,2.51765688620232,2.58734517350592,2.50879058123865,99.98,2.35942081460741,2.48035764550441,2.63799644796282,0,0,2,2.20245026301806,2.49473014152986,2.47209550948076,2.42838363448171,99.82,2.35618809338273,2.53450854696524,2.53438330583032,0,0,2,2.16104166714236,2.45694734338681,2.38639962896932,2.3213225749173,99.91,2.19907038443355,2.40847169497235,2.4602945879366,0,0,50,2.06157490810462,2.23586277640193
10,200,"random","proxyonly",2.34483280727679,NA,NA,NA,NA,2.21092743927017,NA,NA,NA,NA,NA,2.32856061470734,2.26132527112243,2.64845637563557,2.61542599451068,98.17,2.59272548359177,2.8221318856976,2.93913102627543,0,0,2,2.25493804328403,2.22579028930645,2.51947059508397,2.52138856385588,97.83,2.3624408695388,2.55335994872126,2.86940346074414,0,0,7,2.23515135782847,2.20091533161449,2.48794222572182,2.47774468663147,98.36,2.2005728448777,2.41039607454556,2.86703144272879,0,0,150,2.08148743930256,2.21065659391684
