"range","nsample","dsample","scenario","baseline_surface_inter","baseline_test_inter","baseline_random_inter","baseline_spatial_inter","baseline_AOA_inter","baseline_surface_extra","baseline_test_extra","baseline_spatial_extra","baseline_AOA_extra","baseline_impfeat","baseline_mtry","coord_surface_inter","coord_test_inter","coord_random_inter","coord_spatial_inter","coord_AOA_inter","coord_surface_extra","coord_test_extra","coord_spatial_extra","coord_AOA_extra","coord_impfeat","coord_mtry","EDF_surface_inter","EDF_test_inter","EDF_random_inter","EDF_spatial_inter","EDF_AOA_inter","EDF_surface_extra","EDF_test_extra","EDF_spatial_extra","EDF_AOA_extra","EDF_impfeat","EDF_mtry","RFsp_surface_inter","RFsp_test_inter","RFsp_random_inter","RFsp_spatial_inter","RFsp_AOA_inter","RFsp_surface_extra","RFsp_test_extra","RFsp_spatial_extra","RFsp_AOA_extra","RFsp_impfeat","RFsp_mtry","RFGLS_surface_inter","RFGLS_surface_extra"
40,200,"wclust","proxyonly",1.98262761923692,NA,NA,NA,NA,2.71167574797529,NA,NA,NA,NA,NA,1.85479258415681,2.03886446695497,1.42300992794276,1.54476309690043,51.4,2.87758718875034,2.7545640534723,2.14041591088729,0,0,2,1.7884821785399,1.98593139926397,1.42477140015804,1.58171407953971,57.26,2.83279879382801,2.77435754984731,2.34045571089446,0,0,6,1.77104100914378,1.91303166413973,1.34371843940654,1.49875747646724,59.6,2.54072581909777,2.49803909990048,2.00453379056267,0,0,2,1.71139972106462,2.69236803243928
40,200,"sclust","proxyonly",1.96173669383344,NA,NA,NA,NA,2.58458272533778,NA,NA,NA,NA,NA,2.28430654434695,2.0441762924745,1.25720403600514,2.26627106701712,18.39,2.87015834422424,2.74995026251494,2.70801567222035,0,0,2,2.13574962966868,1.9898225852891,1.21042408252349,2.15190125566637,16.63,2.56592641857909,2.53118381298436,2.53404105493796,0,0,2,1.67886169756466,1.69014215290176,1.15941047698571,2.05962930535674,14.64,2.78239467649476,2.76544135547712,1.9822813375235,0,0,2,1.73679525784591,2.63091163958477
40,200,"sregular","proxyonly",1.92101939121062,NA,NA,NA,NA,2.02723050960202,NA,NA,NA,NA,NA,1.56714634880997,1.49404648028242,1.54777167089765,1.58374564245176,99.75,2.42488380354456,2.21810324831468,2.1660149128075,0,0,2,1.55848852640607,1.46081174316572,1.55267634675953,1.54812040571812,99.73,2.25120434428386,2.04892636511872,2.34416779174252,0,0,7,1.50924546095906,1.48044602033476,1.47453430276268,1.48426130885633,99.49,2.3539093254379,2.18878007959373,2.09770071237127,0,0,99,1.46534694655053,2.03778504380701
40,200,"random","proxyonly",1.91912206815925,NA,NA,NA,NA,2.03849398980079,NA,NA,NA,NA,NA,1.59530477394355,1.57357712681463,1.79161072731076,1.76328938050501,96.28,2.57507524792691,2.43808906936312,2.30954428094286,0,0,2,1.58024531760079,1.525404314276,1.75122513292316,1.70234096015991,96.58,2.61077734885689,2.43723273467405,2.44108418998212,0,0,7,1.52212344809103,1.42059787870547,1.72968201835582,1.67606490079698,98.85,2.21057746743829,2.04148446300186,2.33265067277399,0,0,51,1.47041986445479,2.10207877425303
40,200,"wclust","proxyonly",1.92619050821154,NA,NA,NA,NA,2.06134900889608,NA,NA,NA,NA,NA,1.79666748239249,1.46160702258515,1.23689157460913,1.58861775081265,66.6,2.37843422775365,2.17122086875171,1.84245221001475,0,0,2,1.70890176565493,1.46643287801529,1.26384607287795,1.54820755695656,70.87,2.40080144094121,2.25183572546715,1.76731247964129,0,0,3,1.75196042194936,1.38121206557024,1.24766535701368,1.54677196598473,68.66,2.14454291499325,1.97474160135112,1.85954602349669,0,0,2,1.65274845694857,2.08608813275933
40,200,"sclust","proxyonly",1.93415762663172,NA,NA,NA,NA,2.0772929888277,NA,NA,NA,NA,NA,2.41092887231727,2.29864854717384,1.32004148970196,1.90649452726457,13.81,2.27210424214271,2.14073513122599,2.14651147664123,0,0,2,2.32456996081537,2.2716596266498,1.26082472050493,1.68227164390919,14.17,2.05680926585685,1.90558364159712,1.89405627585981,0,0,3,1.89667635104519,1.7255778760125,1.27202332549431,1.83571854250656,14.27,2.02310650796734,1.86358756380404,2.25389939585491,0,0,180,1.94957701735419,2.11845571152113
40,200,"sregular","proxyonly",2.33397773251876,NA,NA,NA,NA,2.00223369542713,NA,NA,NA,NA,NA,1.67379147034923,1.69906414110469,1.88283811091277,2.0026037700464,99.99,2.63581256455143,2.74450839677647,2.72449815831894,0,0,2,1.60306250819932,1.55331627308803,1.82227177384434,1.82365093970437,99.91,3.54810735339718,3.78135689746591,2.72391566467721,0,0,4,1.54510520301131,1.47334130074473,1.8462001557357,1.88710821253612,99.94,2.23396398271622,2.3794019952731,2.788529753486,0,0,148,1.44498650313505,2.00018529902281
40,200,"random","proxyonly",2.33093037025761,NA,NA,NA,NA,2.00819442317643,NA,NA,NA,NA,NA,1.64461990016659,1.57766445346166,1.95299848551809,2.17561737556472,99.96,3.51603022344992,3.66619061406283,3.39510351432243,0,0,2,1.59396526809558,1.50654816711408,1.86706066376987,1.86411711113426,99.94,4.68887549717094,4.92241274396238,3.36090618778999,0,0,4,1.54851555058346,1.43231114418053,1.78254100848965,1.74320732105745,99.38,2.89925333252885,3.1004637930098,2.78335247721425,0,0,98,1.44290743159273,2.08723092050064
40,200,"wclust","proxyonly",2.33106381306764,NA,NA,NA,NA,2.0084403731198,NA,NA,NA,NA,NA,1.92542057815711,1.81502156518592,1.46222476569475,1.93473392499464,51.1,2.13371538328563,2.21628304038816,2.61646891446592,0,0,2,1.867995418796,1.72312802505884,1.47013128001212,1.84362192005768,52.75,3.36952703713828,3.59452162513514,2.37122794771768,0,0,3,1.92443540421939,1.88556074098132,1.42306691110915,1.74892487212965,55.69,3.21115780469207,3.42409404251998,2.28150975605997,0,0,97,1.82084625491733,2.02860173319544
40,200,"sclust","proxyonly",2.58769552591892,NA,NA,NA,NA,2.33110892433695,NA,NA,NA,NA,NA,2.98234862969033,3.07357732374175,1.51172219844091,2.80140428494624,18.4,6.08939249623418,6.26887349004513,3.80910521372972,0,0,2,2.35258795111908,2.2960538173187,1.55188697482954,2.72748772797806,15.84,5.32228024433639,5.56715923151091,3.83698144873865,0,0,4,2.35150686426286,2.37203556496424,1.49071980624419,2.76099840667068,17.08,3.74146795230386,3.96612574539873,3.80191565452914,0,0,143,2.22879327358977,2.26724701526006
