"range","nsample","dsample","simtype","baseline_random_RMSE","baseline_spatial_RMSE","baseline_surface_RMSE","baseline_AOA","baseline_impfeat","baseline_mtry","coord_random_RMSE","coord_spatial_RMSE","coord_surface_RMSE","coord_AOA","coord_impfeat","coord_mtry","EDF_random_RMSE","EDF_spatial_RMSE","EDF_surface_RMSE","EDF_AOA","EDF_impfeat","EDF_mtry","RFsp_random_RMSE","RFsp_spatial_RMSE","RFsp_surface_RMSE","RFsp_AOA","RFsp_impfeat","RFsp_mtry","RFGLS_surface_RMSE"
40,200,"sclust","complete",1.28497655364115,1.7589968741078,1.79186289586154,63.24,100,4,1.25748777205896,1.7806847035088,1.84932275438402,46.09,74.4600170197253,4,1.25738641734585,1.73187508029068,1.88099704817393,43.1,68.1104736924778,10,1.30942319449193,1.9369236670239,2.08374029122953,30.01,31.2357242996191,95,1.85316671826666
40,200,"sregular","complete",1.64121032832371,1.62458275776514,1.40253378061547,99.91,100,3,1.6430367192531,1.64032034914069,1.38887722827474,99.93,90.4405517239066,6,1.60883148170154,1.66244211531912,1.39047459252069,99.75,75.401073905169,8,1.70997483127974,1.74961070046466,1.41299203960988,99.85,30.6870772315434,152,1.33483931443101
40,200,"random","complete",1.46513590554085,1.42133037820852,1.42705613458708,99.61,100,3,1.48358444114924,1.44345480820254,1.44111968589106,99.77,89.7998719258622,5,1.43094962455432,1.42939035005,1.44334948188312,99.5,72.3494898157067,8,1.51145920478,1.57368327854071,1.45637820969289,99.7,34.954714365206,202,1.37947923834835
40,200,"wclust","complete",1.34998683088355,1.46429507379538,1.69931215210203,86.65,100,4,1.32175568625142,1.53355566166006,1.7034946064742,76.2,92.2205190402978,6,1.36442807206142,1.53341467274883,1.84601553289161,65.74,71.2281896415217,8,1.40225526068015,1.80445045420922,2.03142467920402,58.39,12.6762302934044,52,1.78386261250165
40,200,"sclust","complete",1.21422768297551,1.61562066005632,1.8990198889049,51.99,100,2,1.16913599131319,1.61273779062633,2.0338049645709,37.53,75.5434224155807,2,1.18908639694503,1.57826172369537,2.152301967001,25.57,42.5105731782902,2,1.20615546084596,1.58281828815827,2.20100266126405,27.14,28.0816960153175,188,1.98306905675985
40,200,"sregular","complete",1.35896238139444,1.38236357624845,1.43207868054131,98.92,100,3,1.36490546199745,1.39525993750349,1.411602104268,99.33,84.5847824917441,5,1.34578234013721,1.38169559230321,1.39651698430667,98.98,60.5267652344696,8,1.36880021577076,1.38503063263362,1.39622318992832,99.72,24.2431320813503,109,1.36173078665913
40,200,"random","complete",1.60862315633102,1.51011761987619,1.43962475697109,98.32,100,4,1.60082458942405,1.52291392958213,1.40014239602536,99.06,77.3451035306917,2,1.66373259407483,1.53730215650904,1.38435269981274,99.26,47.8381409567509,2,1.65955931180502,1.55096724482695,1.39739773130189,98.67,15.8663885139177,52,1.49681171942938
40,200,"wclust","complete",1.40711513271464,1.66850612768376,1.64908980450152,62.49,100,6,1.37552540131898,1.67644219218429,1.6673401753435,63.04,82.7167966351575,5,1.39370167988637,1.80294364905738,1.5871043850738,59.32,66.5149201334224,13,1.38899735076702,1.84344070386119,1.73840564238236,48.81,3.56227299060299,2,1.56626428974426
40,200,"sclust","complete",1.33206580050782,1.77871860833542,1.63180897434076,54.66,100,3,1.29686541676051,1.84810546687123,1.56054537522263,35.22,79.9354925832601,2,1.32869797772649,1.7009353824843,1.64299587946642,40.24,71.0899759107318,8,1.31636111243852,1.79823835838635,1.7532667985384,18.22,5.14068507410625,2,1.67772184893526
40,200,"sregular","complete",1.35202292703861,1.3652959645464,1.27980035958006,99.04,100,4,1.3832464842431,1.37742233013273,1.25959373491726,98.36,88.0871411503699,8,1.38729408856634,1.37385932004653,1.25389278611577,98.84,74.6070368890093,10,1.48870500668844,1.38817198191766,1.26093238125296,99.68,46.2104222438022,152,1.24009325986119
40,200,"random","complete",1.19053854970791,1.21067650786442,1.2894357960268,96.62,100,4,1.19164917145127,1.21703962078148,1.28595008684175,97.08,90.2820069168154,6,1.20569277472137,1.22299917928092,1.28489334110392,96.46,80.3628672841751,10,1.24522750122152,1.26772659096856,1.29810250825501,97.82,45.5153621180781,104,1.29946429005159
40,200,"wclust","complete",1.24546640575783,1.32570285044388,1.29600500363543,88.17,100,6,1.22244012461147,1.28901471185485,1.37601184290066,80.25,70.7055183653984,8,1.19272323515084,1.35506091694766,1.39856028381444,69.69,52.1490119680099,10,1.2666411141887,1.46495835135501,1.48959761905073,63.02,14.5290472578592,154,1.30946296825824
40,200,"sclust","complete",1.16454814851615,1.39864994317084,1.5033782899644,51.47,100,4,1.17986215111163,1.28314712450925,1.60344466945778,26.8,62.6852589236276,2,1.19368718998718,1.23397968014131,1.80683529891818,23.45,28.1905917564503,10,1.22480244286173,1.56640665100584,1.9368643797936,22.66,11.9690314266073,96,1.52706244323293
40,200,"sregular","complete",1.52762424434563,1.55088268625736,1.47746691006218,99.29,100,3,1.53521800825262,1.53800659149581,1.45698626712903,99.15,92.2589152584335,5,1.54469427570363,1.54205424064815,1.47308996606014,99.11,84.8510146148003,10,1.55164108553284,1.59974351158403,1.45091825604123,99.52,27.250401114795,102,1.36310402553637
40,200,"random","complete",1.59043842913872,1.56575630849657,1.56174941216227,96,100,2,1.57104027762543,1.55061661525744,1.54529823601242,97.76,89.5820510820769,4,1.56279789893058,1.60026291680613,1.5782482252281,97.79,81.1369283486917,8,1.56387228579531,1.59236378512009,1.57868278740787,96.54,27.347670780175,154,1.64815367138542
40,200,"wclust","complete",1.37928646130379,1.45126939809059,1.87032442709972,85.14,100,6,1.36449657269558,1.54170834770187,1.81690881641802,68.68,78.6209646135307,2,1.40689393989217,1.5415981284407,1.88091003097021,72.91,77.6365365371242,10,1.47559301104105,1.61423144161473,1.89952020554913,69.51,63.8647118651135,204,1.91302664028441
40,200,"sclust","complete",1.17250059677258,1.48964410572185,2.0261123376192,43.88,100,2,1.20235951229062,1.46329862154728,1.89332088818892,36.35,84.8405288547652,6,1.18877044594111,1.48536043220692,2.21531953858506,25,46.9420848796685,5,1.23553992728304,1.56858062550596,2.29511854203375,24.66,33.5364599253657,142,2.01335362306113
40,200,"sregular","complete",1.44932957370347,1.43630458570036,1.37808978442146,99.58,100,5,1.40541047205986,1.46812245287062,1.36583469097537,99.26,87.1662634851728,5,1.42276394218752,1.47882826823735,1.36048105910994,99.62,71.9457459563479,8,1.48703952156199,1.51116644631715,1.39288288864579,99.87,43.4900235022459,202,1.34353498557681
40,200,"random","complete",1.55493289523711,1.50195461766534,1.43660995527645,98.14,100,3,1.54852284012528,1.52860179415673,1.42134133870415,99.07,84.860424844773,4,1.57707304884731,1.55662320998661,1.40621793657558,99.53,66.8449223384692,5,1.62902349953867,1.64658507773887,1.45581401569958,99.55,43.2393464271228,154,1.48080593185407
40,200,"wclust","complete",1.54663391293042,1.51499284491436,1.37248774615683,93.89,100,5,1.5244459392435,1.52579724150455,1.39157085745614,92.11,83.5688205423766,6,1.55267597607891,1.56426653510821,1.42077666970668,80.99,69.8852332436082,10,1.55931506545471,1.65086355773549,1.50603267936751,72.9,41.4701996656846,198,1.40588163683767
40,200,"sclust","complete",1.24705991176726,1.50638550707522,1.63233001928822,47.48,100,3,1.24034783677907,1.54629052078872,1.67591118272075,31.78,88.8930857207935,5,1.24220617495595,1.60333682597391,1.70269254870275,28.97,74.6563037710998,10,1.28145409991123,1.77152838073504,1.74597888809999,19.57,39.2189524300223,140,1.65637675076156
40,200,"sregular","complete",1.63316653713133,1.58200499384842,1.49023701116817,99.89,100,2,1.67609281339962,1.61832760550021,1.45644690646886,99.93,90.6826021099524,5,1.71998398395709,1.6674260302655,1.4048491256897,99.91,57.7172472802478,2,1.77014236782145,1.69049678163575,1.39660993275277,99.81,30.4371089265193,52,1.352364250864
40,200,"random","complete",1.45633905949928,1.44695900603375,1.49130184077859,98.86,100,2,1.38554888122073,1.45783640638603,1.4650303830451,99.34,81.4725449419721,2,1.38986359433251,1.41223218130434,1.44313802044414,98.81,63.9388421184878,5,1.47279658153621,1.51964593860224,1.47534646782234,99.05,26.0374946516148,154,1.38700697166567
40,200,"wclust","complete",1.36823279833066,1.71677913678148,1.69446970740018,73.86,100,3,1.38277189514373,1.65740135935058,1.72395723452019,66.55,68.850345989478,2,1.36428333308489,1.72887323093426,1.7968304141772,62.14,41.7622778578699,5,1.37731116389343,1.79358326712341,2.11190085871473,56.4,15.0578320863091,200,1.69254001014529
40,200,"sclust","complete",1.39820121892454,1.92126942526797,1.78617584253329,40.75,100,3,1.34170387451508,2.07784770193467,1.68435466740175,26.93,79.5925157514744,2,1.3169277573447,2.06117570577023,1.80216210636195,22.75,40.6106501821248,2,1.40076720182215,2.13857804511813,1.80438134523859,19.58,22.4855835406365,49,1.81105554651951
40,200,"sregular","complete",1.56424890121009,1.53472321375565,1.32043664661469,97.69,100,4,1.54343267176544,1.52335350541846,1.31301269832787,99.42,81.8976641251904,2,1.49272032546513,1.49503596151648,1.32435209335162,99.73,52.7231533290388,2,1.5035072975884,1.44422562220877,1.31226251512872,99.78,34.3123541463106,102,1.27661883748695
40,200,"random","complete",1.46671574578057,1.51009484026249,1.31535319734299,98.6,100,3,1.48645798765077,1.49767004309208,1.30666101266524,98.95,87.9818406561567,6,1.49152346857091,1.44927637254493,1.311034918637,99.51,65.2059527815245,5,1.47045593901133,1.41534125911252,1.30239925142985,98.17,45.3495343579313,205,1.26909143101532
40,200,"wclust","complete",1.43720101778879,1.44434644186949,1.37844807780504,89.73,100,4,1.38479132320617,1.48259209551155,1.40470671548257,81.04,85.2411262396249,4,1.38502965451272,1.50301207400545,1.40296241861099,71.87,70.348483459852,8,1.35396101967092,1.52954012345168,1.47318595819023,53.49,25.9997664073939,101,1.39456385647069
40,200,"sclust","complete",1.26965442870702,1.3981321032409,1.6406412278422,56.92,100,6,1.26457508969352,1.43066973331131,1.8047059395655,29.29,72.6927468399363,2,1.27853470025995,1.37397067627716,1.72599236457256,24.78,55.6287573778828,8,1.27782256774165,1.44516302002279,1.90505369608385,19.16,29.3064750031146,147,1.65287684488653
40,200,"sregular","complete",1.47402815767855,1.42441486396134,1.34314929514336,99.27,100,3,1.42749336606924,1.37826791294084,1.34813469024716,98.63,81.6310316204941,4,1.46270011234903,1.45874569745271,1.34381730158286,99.09,62.9196043129868,10,1.45642084080745,1.4681220212373,1.39760545993452,99.68,27.1413473529014,102,1.34085945638401
40,200,"random","complete",1.4487190239902,1.50038930122411,1.31938412334972,98.82,100,3,1.41795729281427,1.46035601928172,1.3146735364934,98.54,80.2329579009121,2,1.41462982069985,1.46437117101826,1.34853692645145,97.49,64.1042031020838,5,1.44421623428796,1.47757345827079,1.42161562207063,96.04,40.4145811313911,151,1.33010071856718
40,200,"wclust","complete",1.33281426343093,1.44637591162355,1.44629061055227,93.5,100,5,1.34746521983545,1.42147891891726,1.41646331765078,95.73,88.2596052198407,5,1.34789596344352,1.49994564991969,1.37398740692155,84.46,60.2914610587857,5,1.38323800474763,1.58540843784818,1.43764685923309,78.66,53.56302643757,150,1.47587179738297
40,200,"sclust","complete",1.1022739410453,1.26173137423354,1.73919328486928,37.88,100,6,1.10135982558509,1.6359616426869,1.80692665823893,23.86,94.0896949845284,8,1.09237874378007,1.50509046933585,1.8191361215368,22.89,74.7940637313022,10,1.11260447183882,1.70685102446504,1.82119215280785,22.44,75.2484923297452,139,1.82139226519128
40,200,"sregular","complete",1.49084557739999,1.51099578911663,1.42721827403001,99.06,100,4,1.4963022619493,1.4935184591638,1.4098795520099,99.17,87.8898381582354,6,1.50094582920348,1.42910131339757,1.3742825114143,99.62,65.6441596788065,5,1.51705395343258,1.46671175999103,1.36669061892384,99.26,49.9935097868925,152,1.36189410140821
40,200,"random","complete",1.43229157669892,1.39595561526753,1.45336842714184,97.61,100,4,1.40093119739605,1.42710798589099,1.46734780287059,98.31,91.8132395960793,8,1.39578152678521,1.37405766210556,1.42450164940372,99.32,67.0593637319365,5,1.35049418848328,1.36976045172524,1.40788950335466,98.95,32.127544596803,52,1.41585833073972
40,200,"wclust","complete",1.46379821065992,1.65825473744492,1.44128459226592,88.67,100,3,1.43179553240357,1.70842927493959,1.44197341663631,74.35,81.1508456609316,4,1.4780487771187,1.80842482560607,1.40633817691431,68.44,62.583912817708,10,1.44456088114959,1.99422679703218,1.61133486294303,56.21,15.7762791434027,52,1.39145821749721
40,200,"sclust","complete",1.24138991551359,1.74170825825834,1.70255462487028,50.64,100,2,1.2574025391826,2.05976662796035,1.72404960312169,35.29,76.9415696016709,8,1.28004624277537,1.93023086921197,1.63884167567438,25.37,53.1287808513154,5,1.32884753257942,2.13494786521021,1.7887475007187,24.85,38.7757579600697,188,1.73441831824512
40,200,"sregular","complete",1.38962352512762,1.38988733600931,1.43484647485602,99.13,100,4,1.37973940257523,1.39006513757173,1.43876080741014,99.69,95.7303509471342,8,1.40323909046643,1.39434178841367,1.39716414810888,99.73,79.9164150774607,8,1.47617169838988,1.44923660136682,1.40309934969907,99.43,56.7066011389625,152,1.35451029466549
40,200,"random","complete",1.42560710194449,1.4306805807956,1.44802640492341,98.59,100,3,1.44229414069069,1.3970946460018,1.45667242392812,98.7,91.0775814368756,6,1.46245159263727,1.40068862918723,1.46443537543389,97.99,63.6361837007581,5,1.46331251152359,1.39443410886671,1.50505414107004,98.33,35.7295044569531,104,1.39381590671859
40,200,"wclust","complete",1.57316609731714,1.64663457212183,1.46494802328244,93.82,100,2,1.56547981667895,1.63814724183787,1.50781456384426,91.24,92.1075406999142,8,1.49874428091323,1.64199799089205,1.50027486007792,79.8,61.914604976455,5,1.59977232235175,1.76860692199204,1.59447212873739,72.29,39.8575193336542,102,1.44626536975256
40,200,"sclust","complete",1.34284655796222,2.08731755166805,1.68432329894081,60.98,100,2,1.2479028566924,2.2259366047342,1.71440788409026,43.24,81.5788955589393,2,1.25225060104823,2.42396200255412,1.69447219799191,41.52,66.2739152744342,5,1.20631966484454,2.69721711883151,1.73621730684474,25.66,22.0984519503393,47,1.69337106480177
40,200,"sregular","complete",1.51013464038083,1.509101410487,1.39887059406457,98.16,100,3,1.56046819393429,1.53711139235417,1.4289245485599,98.4,91.4627353247822,6,1.55851318818533,1.57306871731966,1.4406816984877,99.93,52.1082338474118,2,1.60459239028345,1.63484470678396,1.42673574378622,99.85,22.9350430243437,52,1.46382812589533
40,200,"random","complete",1.4605655311771,1.49959836241687,1.48030493500738,97.03,100,4,1.45375363786014,1.55092043908721,1.47616322822393,97.09,86.3495797160573,5,1.45833171566537,1.5647220375026,1.47385765967865,98.13,56.8452729588041,10,1.46263117024451,1.58511103136898,1.48266630901333,98.01,34.9645283231252,204,1.45588415525901
40,200,"wclust","complete",1.42648989278675,1.43266458244112,1.53037301335689,93.93,100,4,1.37929611759437,1.44553576160579,1.53133953277945,89.46,86.2674708946313,5,1.38138113572994,1.5313400641383,1.57066635165816,76.53,47.1983335469241,2,1.40252642174287,1.59603795918151,1.60356331818176,71.48,22.1336514170076,51,1.58441614399818
40,200,"sclust","complete",1.27649868928124,1.38690797170552,1.68223796289896,50.02,100,4,1.24982120564969,1.38387660850442,1.71115974574005,29.25,82.0082057670904,4,1.25972035872165,1.3654440955497,1.84021386865329,20.57,45.622114869133,2,1.29663502248402,1.42465660635189,1.84828452122968,20.6,31.3356403312335,193,1.70293616920921
40,200,"sregular","complete",1.34942297196099,1.38919832029279,1.35910861227813,98.33,100,3,1.39014693682207,1.37187349752524,1.34340154041203,99.47,78.2766431499092,2,1.36400053934846,1.35362542422201,1.33851587373405,98.57,69.0552375974677,8,1.41598125485245,1.40888478728696,1.32739987962315,99.81,36.7662911205798,102,1.30335875752505
40,200,"random","complete",1.39490743414244,1.39613853724987,1.42641069881869,98.72,100,4,1.42517627275244,1.42163385815299,1.41552813087787,96.93,80.2765556972764,2,1.43252840361952,1.43776680210225,1.41353101980553,97.78,70.7653893162026,8,1.4259025764314,1.44183705901101,1.44582336959104,95.17,25.280349100583,52,1.38713892435837
40,200,"wclust","complete",1.38813881009699,1.46578187797177,1.4277234040957,96.07,100,2,1.36781060978267,1.53145730181455,1.45008913987222,84.31,73.2502581038028,2,1.38508763684369,1.55393654118672,1.53398129460458,76.58,43.3399353053977,2,1.3903398018609,1.54086076465204,1.53680204549679,67.34,13.0576131659994,52,1.41001521872852
40,200,"sclust","complete",1.26775246496088,1.38790481708433,1.4927543506589,62.3,100,4,1.22333571769081,1.49245296984737,1.51175074488882,33.45,78.8010320345268,4,1.22923632436328,1.49441077294685,1.61657272268561,27.99,65.514805154972,10,1.23023444065198,1.62953199393239,1.59394621730834,22.09,44.8375505463963,144,1.56122501543173
40,200,"sregular","complete",1.49300173272974,1.47946464613161,1.32960351984805,98.61,100,2,1.50507323604189,1.50864306257384,1.31541933899367,98.52,89.4362019844572,4,1.51558841051641,1.52186617485176,1.32417166653207,98.81,72.3871863042403,8,1.58796494420526,1.59507799824885,1.32322073435174,99.9,49.331728258862,162,1.2836963994436
40,200,"random","complete",1.36251681801459,1.28320174158443,1.38236419933655,98.8,100,5,1.3830142067837,1.3188536422792,1.3656079884903,98.76,85.9773197916533,4,1.3788526040154,1.32969253772948,1.36692687521748,98.68,77.9421948015099,10,1.41774234457251,1.38669323208349,1.42007392959763,99.41,26.6983182714269,53,1.41620559460328
40,200,"wclust","complete",1.20736617428905,1.42002512176287,1.42885346763816,86.9,100,3,1.25282242101361,1.44526348538937,1.44029575631178,78.67,76.0337034892593,2,1.2604389156232,1.55769752123908,1.47370811428087,84.79,82.2166869770444,13,1.31856180098515,1.57462618126684,1.48969697253029,81.98,68.7576628101266,203,1.42789307676895
40,200,"sclust","complete",1.31288727852042,1.52806838254828,1.47629203613816,52.27,100,2,1.30609872404463,1.76307252683492,1.61171920913381,36.42,84.1774144183668,6,1.28901358539688,1.61590559329401,1.60385010494266,23.01,48.1047995472826,2,1.30336499869409,1.52665220176247,1.79980999990898,20.71,14.0843798581188,49,1.50937388439877
40,200,"sregular","complete",1.48940449427295,1.43988411647824,1.45150015711712,96.43,100,4,1.49411438656848,1.41171746860444,1.42966010930433,99.25,87.1685509430388,4,1.49846466346841,1.45290193123034,1.44157932128954,98.11,81.2667340980347,13,1.52534501931672,1.47479945426238,1.42698241019617,98.83,42.6478489460272,102,1.40489008482769
40,200,"random","complete",1.54650248098632,1.6030623402652,1.38404628313716,97.27,100,4,1.51479552632633,1.5995190050002,1.36467713261146,96.8,86.7033099575654,4,1.56755408467001,1.63203602716454,1.38309947757127,97,65.3760684795036,5,1.61703564869324,1.69288650579451,1.3792569969544,96.84,50.4010473870922,152,1.39731159867366
40,200,"wclust","complete",1.2269734949328,1.64870574497594,1.38553193894691,83.11,100,5,1.20692973189865,1.86140399572502,1.39838289554868,71.96,87.9261606499316,6,1.24123459562328,1.89443514386143,1.44359944235761,70.89,74.7528747909482,13,1.25590538511342,1.93522725793911,1.63437212297246,55.19,25.7009293036117,102,1.45325410581244
40,200,"sclust","complete",1.29332749747251,1.52528833599751,1.62971376329079,50.24,100,3,1.23922457459641,1.55100633318209,1.68577501371401,29.22,76.8853851217665,5,1.29436941986143,1.69302309896653,1.75279490011957,20.58,47.9748076011413,2,1.2530926911017,1.62082361714076,1.83941709035663,26.84,35.3459002401224,194,1.69529904682139
40,200,"sregular","complete",1.58703995993142,1.57143132976448,1.45189849434875,98.96,100,3,1.55170859887019,1.5680565179134,1.43602338282658,98.32,84.3180477250806,2,1.5662777867397,1.59015427119989,1.44451095468596,98.85,75.3551080186659,8,1.64644065870892,1.6587474548258,1.47909657447949,98.09,56.5575458196529,202,1.41851549893716
40,200,"random","complete",1.56234862427549,1.60747546738649,1.4584616955254,98.16,100,2,1.5434332129395,1.57095401010509,1.40897331006402,97.84,85.0405728728961,2,1.52610110257914,1.56330268675007,1.38381645465138,97.35,55.3620375496656,2,1.50854253836786,1.59395335305629,1.38997836683962,97.4,31.2556029768409,52,1.30994477147801
40,200,"wclust","complete",1.38638402782952,1.5283710586772,1.51549891863704,92.49,100,5,1.39459453735042,1.55171438535467,1.49235370322801,89.59,91.3942346687346,8,1.38062774866997,1.66810279623235,1.50605151324286,86.75,76.8400373423653,10,1.41719849342562,1.71691988689749,1.57699989425119,72.74,57.5975096038971,152,1.51075823077653
40,200,"sclust","complete",1.10000888414312,1.53965629181578,1.73036163750839,47.94,100,4,1.10909253812271,1.51732461735145,1.71731078418355,38.15,86.8639504153853,4,1.09074098775774,1.62229646547813,1.79185941043255,27.2,56.6603887577603,5,1.11220448204229,1.77285442934876,1.80751242083944,24.08,45.3222845005991,141,1.78054214158969
40,200,"sregular","complete",1.54545156978382,1.60976486626047,1.43608118161464,99.15,100,3,1.567889147283,1.63392652257312,1.41689023909191,99.51,87.6505068622125,4,1.57241276769759,1.63393468208648,1.4290555340265,99.51,73.7920192387799,8,1.60515030099733,1.71081829119967,1.44447713413511,99.24,28.0921785231612,102,1.37626194516788
40,200,"random","complete",1.49747328469414,1.51708002177264,1.50938822540543,98.06,100,6,1.50508805827476,1.48667512635988,1.51238058638165,99.15,82.0558379275588,4,1.48115305109439,1.46639107932188,1.53897150282755,98.44,62.3711534936416,8,1.50345608781468,1.46154249076548,1.54265640871177,98.5,17.7705374930719,206,1.55234003925615
40,200,"wclust","complete",1.63559203505175,1.67240689233857,1.5692982702732,85.1,100,5,1.54303667144034,1.68228668411582,1.57517180085537,74.05,86.3914582505333,2,1.53844408734242,1.6996555008679,1.57902597521709,65.52,68.3569880276431,5,1.55011987502642,1.8109451593474,1.65249987199964,67.73,21.6914282678644,52,1.59500185562586
40,200,"sclust","complete",1.2729646726249,2.56504562858657,1.58418380071333,43.42,100,2,1.25519271538606,2.48127381421578,1.6717957507896,26.46,72.9938510797108,2,1.25674296504464,2.35132474480699,1.75883501324198,21.3,43.0722579764931,5,1.28446516297169,1.88346774625437,2.18159543634854,19.62,9.4063287245979,96,1.62253736658763
40,200,"sregular","complete",1.54290041345461,1.64703604976739,1.30521141027011,98.58,100,2,1.55830413888868,1.61415565923771,1.30681076663388,99.5,80.5493467356478,2,1.61427290225239,1.64494752114696,1.33204962576386,99.5,68.5136446316849,8,1.67999823418869,1.72515719132651,1.36996515498553,99.69,45.8302583937057,152,1.30843951428509
40,200,"random","complete",1.31669913103553,1.29672148056309,1.3392248941936,96.31,100,3,1.30870370718184,1.29282931246958,1.35761292363085,98.49,89.2759691615957,6,1.32774524101077,1.30099933133623,1.37466173912691,99.06,71.007119912894,8,1.38295748908553,1.34862694746663,1.39378436523892,99.35,38.3980405986865,104,1.34012375961623
40,200,"wclust","complete",1.36293936425467,1.5137111302356,1.41541062445952,94.59,100,3,1.33755935355478,1.54700735790165,1.42757718646198,88.47,80.9818618933069,2,1.34002339482979,1.57480213722012,1.47331244310547,88.72,70.0661506987442,8,1.34274495181433,1.66334880713311,1.61393673983946,69.8,25.7383106105301,52,1.42896832381031
40,200,"sclust","complete",1.13158455801086,1.18837100334471,1.60259646686365,73.71,100,5,1.11816097356347,1.31893736129122,1.6422374150389,46.24,90.9509691131578,4,1.13350377730701,1.3338420417673,1.6458647570347,33.66,74.4917442907191,8,1.13753596571049,1.37452701906948,1.58102699213413,29.18,69.582024065106,133,1.60339262676444
40,200,"sregular","complete",1.43711461141011,1.46841945916057,1.35925914583358,98.54,100,6,1.48400038615733,1.5095189019269,1.34935603851501,98.22,85.9741791213176,8,1.49304993013351,1.48251513156629,1.34274412015834,98.53,69.2030242661684,10,1.52534979557453,1.52927164152009,1.37866253470752,99.41,33.0083928116802,102,1.29478974462831
40,200,"random","complete",1.32240562963057,1.37905188944346,1.47448459739316,95.62,100,6,1.30743117792549,1.421075568817,1.46548794506952,97.54,76.2224804561253,5,1.33359690884391,1.45639799778146,1.50523023167778,97.86,54.8734914405695,5,1.39690591288697,1.4935809772126,1.51824746691492,98.08,39.7331220959426,205,1.45250460342321
40,200,"wclust","complete",1.56116805286255,1.74364549774873,1.48367826829083,87.75,100,4,1.49930534641648,1.71463541460998,1.46317021310744,81.46,78.147437287599,4,1.48082028660303,1.74838166360346,1.53146293322502,79.55,62.4636661982102,13,1.51721502942929,1.83295037361302,1.60923516551905,65.31,38.9355118164417,204,1.45672221878829
40,200,"sclust","complete",1.26638368290007,1.76319997001982,1.63132855356823,52.97,100,2,1.2486226315582,1.86475334438273,1.67462595214949,38.24,76.5930380467733,2,1.29473354290548,1.98424324970968,1.76793917066019,29.39,56.2518902351848,5,1.31958554937635,1.81087770165725,1.71221181707625,24.81,30.0440070950023,186,1.70320632460945
40,200,"sregular","complete",1.5236853282338,1.56916655208472,1.56232601210918,98.92,100,5,1.53917189682966,1.59411501364709,1.5064162255621,99.4,87.5010713950109,5,1.54481583030768,1.62717977015969,1.51823879438346,99.17,80.3992630941981,13,1.75263645598787,1.79785656535456,1.51092910728302,99.14,22.7159199938986,102,1.50341176148215
40,200,"random","complete",1.68712464236696,1.63157403771755,1.48552676619734,97.53,100,2,1.6592535311181,1.63119311376791,1.50089036412913,98.33,83.7924397803945,8,1.59822466349012,1.56748684074457,1.47777370261755,98.37,64.6073390124119,5,1.6328031987598,1.63352996423253,1.58926547106585,98.05,14.2730377178673,53,1.45857218622415
40,200,"wclust","complete",1.50183590483935,1.78643119285826,1.61422684765585,75.6,100,3,1.47152126930157,1.78299351614,1.59339749868496,76.94,81.2728566952999,2,1.44912310684817,1.79707541691745,1.59890349569989,67.46,57.5920971398136,2,1.55823624798319,1.91353197559127,1.70044585601272,61.25,26.1927574215428,52,1.63915508353218
40,200,"sclust","complete",1.25650943877505,1.71959986285998,1.74509414603212,51.46,100,3,1.27141011023159,1.89212000764945,1.75481612560024,33.22,77.5920953314831,4,1.30438693082898,1.74974215089307,2.01831357233331,31.36,82.4363180853722,13,1.30949218175161,2.08179651002725,1.90865267824448,22.73,62.2650161374494,139,1.82676919136258
40,200,"sregular","complete",1.46221194125127,1.4765331284821,1.28892771433574,99.14,100,5,1.47153752709775,1.41869653288683,1.28891341035928,98.57,84.548616213266,4,1.49996713892282,1.44295015595036,1.30963142665079,99.07,58.4491586028717,5,1.54025502044152,1.49247439933239,1.36540684033716,99.55,19.8187192083307,202,1.28932624375318
40,200,"random","complete",1.32786238334755,1.32176638033928,1.35306128120049,98.05,100,5,1.3062415961376,1.28627704520587,1.3935890691713,98.83,73.8270774889767,4,1.31602317466895,1.32096142410604,1.38865019542152,99.16,55.6084239319491,10,1.36347651966379,1.37850425028508,1.457288289029,98.97,15.5718343073483,52,1.37108615742301
40,200,"wclust","complete",1.26831452234391,1.40071048495492,1.41721675587487,83.17,100,3,1.21780821854899,1.35960551281779,1.41880472221648,70.61,74.1358461318201,2,1.19137559769227,1.43542639959103,1.43664754621188,67.53,56.042631282333,5,1.21871759983856,1.54716511170007,1.56280815204513,57.39,15.7619105697779,203,1.45936673935287
40,200,"sclust","complete",1.30542758622369,1.67141997652284,1.71013520407034,61.18,100,4,1.32405021692282,1.71884673917456,1.7097283489334,43.93,80.9582861542018,8,1.32773876472321,1.80786417360387,1.60843082262008,32.6,53.019579726326,10,1.37358695474601,1.84313634492599,1.71917445214064,21.92,16.1181859152948,48,1.58868289077926
40,200,"sregular","complete",1.36921780285079,1.37035754471075,1.44450953621473,99.4,100,5,1.4179001481028,1.41767990188594,1.45023468259906,99.18,86.3209059479247,6,1.38110187694835,1.40556127822139,1.44387752391963,99.2,69.302799805795,8,1.43021212429697,1.44524392298793,1.43566713908786,99.2,31.2538365723151,152,1.39039080544187
40,200,"random","complete",1.47591829666968,1.41765190316866,1.49048229170384,98.1,100,6,1.46483034487847,1.43966023991701,1.45351059942454,98.56,86.4941564329553,8,1.48995731841322,1.45272592375252,1.44161566742053,99.45,66.3297720384663,10,1.44158225632739,1.4360020228209,1.5111042346872,98.5,15.5100771907884,53,1.40266962699133
