"range","nsample","dsample","scenario","baseline_surface_inter","baseline_test_inter","baseline_random_inter","baseline_spatial_inter","baseline_AOA_inter","baseline_surface_extra","baseline_test_extra","baseline_spatial_extra","baseline_AOA_extra","baseline_impfeat","baseline_mtry","coord_surface_inter","coord_test_inter","coord_random_inter","coord_spatial_inter","coord_AOA_inter","coord_surface_extra","coord_test_extra","coord_spatial_extra","coord_AOA_extra","coord_impfeat","coord_mtry","EDF_surface_inter","EDF_test_inter","EDF_random_inter","EDF_spatial_inter","EDF_AOA_inter","EDF_surface_extra","EDF_test_extra","EDF_spatial_extra","EDF_AOA_extra","EDF_impfeat","EDF_mtry","RFsp_surface_inter","RFsp_test_inter","RFsp_random_inter","RFsp_spatial_inter","RFsp_AOA_inter","RFsp_surface_extra","RFsp_test_extra","RFsp_spatial_extra","RFsp_AOA_extra","RFsp_impfeat","RFsp_mtry","RFGLS_surface_inter","RFGLS_surface_extra"
10,200,"sregular","autocor",1.64393893224899,1.64188690975344,1.54614316711431,1.52435635604212,97.31,1.79742782263891,1.59710395593469,1.58998982897407,96.42,100,2,1.63216890410712,1.67850884208419,1.54009545787825,1.49834321283088,97.29,1.84769703193338,1.63203545212614,1.57770212544096,16.99,89.788510489752,4,1.64770511510045,1.7235051853397,1.54097017440232,1.53422674075567,97.88,1.87753722844283,1.64755701607482,1.611224192593,0.02,78.934315498099,8,1.62215339910069,1.70837904423918,1.50747311197162,1.50404308181694,92.9,1.86719967581092,1.60815584745587,1.66816135886505,0,59.2193770114518,162,1.45421149387108,1.82545740380573
10,200,"random","autocor",1.68912782956395,1.74958959528412,1.79680992764283,1.79426564110421,96.77,1.92259009151192,1.84210579602028,1.90123522997264,94.78,100,5,1.68740741309184,1.69591555298431,1.80119783426558,1.81563737029961,96.01,2.13947337951174,2.11854166247913,1.89207402761717,0.06,89.5369811318944,6,1.67522733102577,1.695446530221,1.80128129544349,1.80501290760698,95.81,2.17437213962653,2.20455875214349,1.89199824776289,0.74,82.5575135071684,10,1.65040194889383,1.65222901384393,1.74963621691349,1.78834542794913,94.17,2.00683519261805,1.84678580808114,1.90168218038568,0,57.7197867042552,154,1.56425545322532,1.94320897357209
10,200,"wclust","autocor",1.75932623441693,1.71976932301125,1.60418225460236,1.72006028234884,94.39,1.89324741365798,1.62060770048172,1.83285415054727,93.12,100,2,1.80287885600112,1.71282237898557,1.55805537542602,1.76873681972692,94.21,2.13120391072307,1.89213125623218,1.91096409121892,0,77.0584304886862,2,1.80100781235738,1.71620869735929,1.51339024704852,1.77477074258541,92.61,2.30503695599762,2.12176566102431,1.83710574037066,0,63.9291878631977,5,1.84250901391348,1.71785968149541,1.55928689260411,1.80738259887455,96.26,2.14772326459338,2.00536158537784,1.90241793123535,0,53.2511429140538,201,1.70865980354325,1.95426296708194
10,200,"sclust","autocor",1.7396149429885,1.76614847768683,1.47081258479685,1.75087840429845,86.39,1.8311826060447,1.62865362003157,1.7488730767597,84.46,100,4,1.71062826133725,1.69565653096522,1.3685650764392,1.82185591512272,70.34,1.97147050843182,1.77753083253938,1.84727246355425,0,81.4703782152614,4,1.87674182797992,1.72042209059532,1.31088744901013,2.26694301738014,43.99,2.04019725754119,1.89175620284767,2.14490382915379,0,52.1871120368041,2,1.68158384952351,1.71136006728588,1.31508658962071,2.1619904504741,67.57,1.83461272838385,1.63634462833527,2.12199747744529,0,46.3523507717303,92,1.69748020171323,1.88368367942219
10,200,"sregular","autocor",1.72410747859889,1.60739242023486,1.75161658552097,1.80605306570755,98.92,2.03739626428716,1.91760704109844,1.77766813152346,98.94,100,4,1.71475961249,1.58310663237751,1.73769688327282,1.7590766839453,97.14,2.03960505742066,1.92435240753708,1.79926124667457,3.52,87.5605529847856,4,1.67543550233523,1.58762658488764,1.75554993297022,1.77941367590671,97.34,2.03043029052561,1.9396192369187,1.8158736539547,0,73.3268164512944,5,1.6222893540827,1.54419957032074,1.68795665878031,1.73667854499878,95.26,2.00261883930732,1.9153561949066,1.86863536290578,0,47.6197293210378,102,1.43673502769586,2.02810197581183
10,200,"random","autocor",1.7430873927995,1.75709566309341,1.78172767890954,1.78208171444078,97.88,2.01550561876769,1.88510193160757,1.86955934407185,97.28,100,3,1.69630766701279,1.62870825399282,1.71776528387156,1.75204064245045,97.84,2.09890788458039,2.02499039221539,1.93861860658324,1.89,86.3660531905729,4,1.68998268541231,1.61908432622298,1.73682375671792,1.74218531303778,97.75,2.06511827205481,2.00205196590905,1.93971738784224,0.08,78.0766741564934,8,1.63993323927413,1.57659804142288,1.73634836390482,1.73106133372867,96.37,2.01488123155874,1.92080201429608,1.96323360507749,0,58.0061976541025,205,1.50412727247197,2.01134251489729
10,200,"wclust","autocor",1.87120349977928,1.91888961652504,1.42015812315678,1.53619340549319,95.02,1.99870033263486,1.9471465877083,1.60663236106934,94.06,100,2,1.8915886957544,1.89274809127479,1.35677946850224,1.51873822087025,97.93,2.05412835994344,1.95447025758937,1.55762108533605,0,83.9727804690324,5,2.0110066364109,2.03433065012393,1.34371861636667,1.55874899231253,96.95,2.27404605207295,2.16841717111037,1.51244924142676,0,66.2305046521754,5,2.03941916996472,2.12266279551319,1.35274004610453,1.59185184002159,97.94,2.18960306030721,2.08783135918314,1.63299393085803,0,47.4475506191545,103,1.82936448177108,2.03078104211493
10,200,"sclust","autocor",1.93293821634284,1.7644497828562,1.52146198792624,2.11304753041244,88.48,2.32253706432746,2.23126454648723,2.0299135251798,87.46,100,2,2.07509185028232,1.9770604265004,1.35650229770916,2.96118528233471,78.71,2.21082521829709,2.10146257918815,2.50598153416846,0,71.8610562690457,6,2.04392021766571,1.93963588966519,1.23941079788243,2.81306149160761,74.06,2.34052373543214,2.23777527908078,2.46653994435095,0,61.3262942852389,13,2.14583599887945,2.04101548204899,1.28067396944004,2.76598249304737,66.95,2.22689164508382,2.08087229528158,2.36127122537334,0,31.1865504766783,195,1.87466468469362,2.36268502392904
10,200,"sregular","autocor",1.59534368370615,1.55563644724781,1.58996258310017,1.61457197356131,98.27,1.9215424898244,1.81155461044353,1.63661047463247,97.68,100,2,1.58068916227266,1.50071463361927,1.65066511733797,1.63750970607046,98.19,1.91987419524958,1.798353372637,1.68497562247664,0.73,87.1240419524263,2,1.59379037231704,1.56467698206989,1.64767045911546,1.6929311904312,98.06,1.99622443687549,1.91306845046273,1.69409863245224,0.08,80.2887894174578,5,1.60010655483399,1.65147782574816,1.6570077126016,1.71446325988302,96.26,2.07282757261087,1.95914743967021,1.76665660292937,0,64.7673778619499,152,1.55038147054301,1.94262145001897
10,200,"random","autocor",1.55151298202744,1.49307401747247,1.63407288844592,1.6555723469445,98.59,1.83769877603115,1.69067171650036,1.78033205866439,97.73,100,2,1.5575010129531,1.41041375701825,1.62307822567684,1.65279998846551,98.34,1.91843374624582,1.74432809761743,1.83883189553305,1.89,89.2442845447888,6,1.58279064516054,1.50292901965866,1.66851965024424,1.68530888385571,98.26,1.95787444756194,1.81101879749803,1.8476181174752,0.02,77.7625387304879,8,1.6171111010394,1.5636319323678,1.64596778123346,1.69038759490799,96.57,2.10982673217435,1.99309903311657,1.98703863694357,0,53.948300041314,153,1.48146940857893,1.94154492942338
