"range","nsample","dsample","scenario","baseline_surface_inter","baseline_test_inter","baseline_random_inter","baseline_spatial_inter","baseline_AOA_inter","baseline_surface_extra","baseline_test_extra","baseline_spatial_extra","baseline_AOA_extra","baseline_impfeat","baseline_mtry","coord_surface_inter","coord_test_inter","coord_random_inter","coord_spatial_inter","coord_AOA_inter","coord_surface_extra","coord_test_extra","coord_spatial_extra","coord_AOA_extra","coord_impfeat","coord_mtry","EDF_surface_inter","EDF_test_inter","EDF_random_inter","EDF_spatial_inter","EDF_AOA_inter","EDF_surface_extra","EDF_test_extra","EDF_spatial_extra","EDF_AOA_extra","EDF_impfeat","EDF_mtry","RFsp_surface_inter","RFsp_test_inter","RFsp_random_inter","RFsp_spatial_inter","RFsp_AOA_inter","RFsp_surface_extra","RFsp_test_extra","RFsp_spatial_extra","RFsp_AOA_extra","RFsp_impfeat","RFsp_mtry","RFGLS_surface_inter","RFGLS_surface_extra"
40,200,"wclust","partial",1.66768472374421,1.59754008245682,1.5321752451574,1.83752545641324,90.05,1.84756930841287,1.85638438378183,2.17036121630483,79.1,100,3,1.79473759421457,1.6958716426256,1.40556683716098,1.7571539699734,78.24,2.01959830633791,2.13855335873767,1.94341390099594,0,60.8502489978496,2,1.74486366241149,1.58842938108637,1.43750648947139,1.81432107533569,74.92,2.00185268170883,2.15495592325474,2.24651615749369,0,44.9814243309706,6,1.7858200331454,1.71829499437859,1.47738431329159,1.8871794887666,64.21,2.16848855643838,2.3852489065937,2.20506745520073,0,9.57255003576421,51,1.48899437117454,1.84050181951232
40,200,"sclust","partial",1.96509243471875,1.91737668389462,1.48293525408412,1.85594636788969,57.92,2.41429925128162,2.52369358512757,1.88446700520818,29.62,100,3,1.83728844004861,1.87103750232848,1.39117451498719,1.78654858536713,37.15,2.27759155900027,2.48083717519648,1.62472302984524,0,73.1890181555896,3,1.97185018516422,1.99129913085304,1.40183155386571,1.72474757577824,30.15,2.572547396845,2.79169435628453,1.82374530231914,0,47.2585957892577,4,2.16480500510805,1.99414579669927,1.40640686863452,1.87417109146951,23.23,2.25478839558806,2.4731419059228,2.18965957770621,0,14.8861857752219,94,1.81351378756086,2.23106921072013
40,200,"sregular","partial",1.65214689639697,1.59759958008708,1.64272435579377,1.66180367597824,98.08,2.02388820161291,1.85920320362264,1.68419865473619,87.03,100,2,1.5182343449167,1.50551483075838,1.51706620393324,1.5927577953792,99.28,2.05146025558452,2.04629116919717,1.83344845256515,0,70.2842886404557,3,1.45054183458895,1.46223484341266,1.47628157106361,1.53335444920661,99.7,2.09121497357104,2.09880195134443,1.75300290507361,0,42.6216633949187,4,1.42208190426785,1.4432861861461,1.47356732047755,1.50346744065892,98.76,2.14278118868149,2.12914452871211,1.81100718160919,0,18.7940104547168,108,1.42353210118433,2.01778431896909
40,200,"random","partial",1.69061813182034,1.51315108753618,1.59908779010553,1.60460120201134,95.97,2.06270255136287,2.15699141028219,1.83866993222304,83.63,100,2,1.58332219927217,1.50115268500679,1.50778715627832,1.49226074526236,99.07,2.21906944455471,2.29938854662451,1.79762108608105,0,70.732297054871,4,1.48373530728003,1.4519908206514,1.52205007116288,1.46865315838744,99.38,2.7315288345407,2.78124483825804,1.83352373342339,0,51.5604657248947,6,1.4647481621657,1.40532074084984,1.55303137379069,1.49923284709916,99.43,3.97104308417782,4.00652996217161,1.94814540720511,0,21.9803525443708,102,1.40856927409501,2.05875672363911
40,200,"wclust","partial",1.89891385789442,1.58908886695533,1.48175603226371,1.69439996298595,95.02,2.0526615010491,1.95858133410807,1.88092688285143,85.99,100,3,1.77236321939086,1.58075868036858,1.35332428958186,1.74518695218182,78.33,2.28435879999704,2.32563011695602,1.85465192836081,0,66.2086255569027,4,1.76402959649533,1.70890239835995,1.32784177495492,1.78542262295781,71.4,2.82489714947029,2.87870572424147,1.89800303817573,0,34.5741835713452,2,1.73581238129867,1.5638256764395,1.32711861326342,1.69248794597715,76.11,2.93875897010393,2.95069620032177,2.0378118371595,0,11.6626389181419,194,1.67291306082217,2.10758254130842
40,200,"sclust","partial",1.85239309498851,1.76915893599503,1.49268483211618,1.92194028190852,71.08,2.21794269029708,2.17824472559188,2.03068438891252,54.45,100,2,1.81730014078677,1.7239702899213,1.36446592753609,2.0963899991064,42.84,2.24534132242834,2.30915967822669,2.02807821176534,0,79.2727895501372,3,1.73231627551548,1.5741987313486,1.33322899907849,2.46460870109692,24.33,2.1408785537658,2.19245526604458,2.70322839179111,0,42.1616764312636,2,1.79779157774985,1.60218481634815,1.29788515407362,2.35313909638513,30.43,2.10800127338275,2.20354180787918,2.86914019370707,0,23.4075616067071,139,1.83416535862259,2.23469983571653
40,200,"sregular","partial",1.72494301173976,1.90114475125559,1.92307878335816,1.86640448799855,98.75,1.99423060299193,2.01652638409809,2.11938032751677,86.64,100,3,1.45290697388859,1.58224037128765,1.71226239591191,1.62950696661249,99.66,2.21902212583052,2.34328811255164,2.06255533493701,0,58.798150969134,3,1.4409585706832,1.52689109671645,1.62171513745009,1.58399610920337,99.58,2.05921276806306,2.24717396453556,1.95322983851938,0,27.7996169893976,2,1.40821757228736,1.52771794430709,1.56852855587342,1.55002934404546,99.6,2.08488663705136,2.31216524519988,2.08789265883874,0,8.19291670098859,100,1.43083546700753,2.05095399338614
40,200,"random","partial",1.7649635175864,1.85699594078646,1.59582002200886,1.55852103536648,97.13,2.12143883911423,2.30285741523889,1.86508879303409,84.66,100,2,1.6049139266538,1.68683776224445,1.40823907291237,1.39190612501892,97.37,2.45576771426988,2.60895797360934,1.72581722889567,0,53.6878678214699,2,1.60361698841929,1.73355183827261,1.37381317698083,1.36416896443385,98.12,2.2680696138764,2.44220806550156,1.6156644734078,0,29.4554984619729,4,1.54103894027849,1.66482744070276,1.42297720057785,1.43049121175963,97.61,2.05539047382296,2.29417567755311,1.83299824793406,0,8.76865150521469,151,1.50941246418699,2.03863016265673
40,200,"wclust","partial",1.81283133852451,2.0462083200095,1.68451748373009,1.87942677324597,84.86,2.05823868027289,2.25067285188586,2.07163920899966,68.83,100,3,1.54721849538969,1.60362676565838,1.42004489703299,1.93496281685668,72.86,2.19369598911384,2.35764854719156,1.87225668061426,0,44.3994624600312,5,1.53507820877538,1.56298963627455,1.36072357122617,1.82837816574482,70.22,2.08361343905973,2.28146461833507,1.9668430123867,0,21.3293503099213,2,1.62653896823109,1.61558009132136,1.39772824762242,1.91407844423399,53.93,2.01038832012216,2.24218643537665,2.3352135871826,0,5.92048521997776,100,1.51315620684583,1.85793593868156
40,200,"sclust","partial",2.03391301089256,2.16405940618214,1.86087875391475,2.46417401190853,75.04,2.10110466550122,2.27537610776682,2.32541474216793,66.71,100,2,2.01118711732989,2.15854239314033,1.32393929238065,2.23596586225974,27.43,2.18907700573904,2.27751635042153,2.2339985787852,0,41.9509172960533,3,1.89090886694577,1.99102977153731,1.28950038517474,2.36112916573039,21.44,2.08224154392863,2.26964969464525,2.39187537270048,0,19.6980522135936,4,2.1467911776709,2.27372138768069,1.29617112341341,2.23495735645164,18.27,2.86015052968607,3.02315187289929,2.26152655242007,0,1.10441018008361,2,1.65621716218665,2.05776164809932
